,counter_frame,i,x,y,z,visibility
0,1,0,0.49908149242401123,0.37024009227752686,-0.15420696139335632,0.9999499320983887
1,1,1,0.5041731595993042,0.3556722104549408,-0.16143068671226501,0.9999438524246216
2,1,2,0.506821870803833,0.3552301824092865,-0.16144004464149475,0.9999682903289795
3,1,3,0.5096128582954407,0.3547781705856323,-0.16146676242351532,0.9999336004257202
4,1,4,0.4984510540962219,0.3556462526321411,-0.13824838399887085,0.9998823404312134
5,1,5,0.4970037341117859,0.3552184998989105,-0.1382003128528595,0.9998772144317627
6,1,6,0.4956534802913666,0.3549479842185974,-0.1381789892911911,0.9998120665550232
7,1,7,0.5209378004074097,0.3579166829586029,-0.1361258625984192,0.9999639987945557
8,1,8,0.5006210803985596,0.3578728139400482,-0.030810972675681114,0.9999309778213501
9,1,9,0.5051565766334534,0.3848279118537903,-0.14097584784030914,0.9999533891677856
10,1,10,0.4982117712497711,0.3848344087600708,-0.1103454977273941,0.9998217225074768
11,1,11,0.543887197971344,0.4156397879123688,-0.15728120505809784,0.999996542930603
12,1,12,0.50212562084198,0.4080275595188141,0.09390399605035782,0.9993627667427063
13,1,13,0.5579448342323303,0.4599977731704712,-0.33146631717681885,0.998065173625946
14,1,14,0.49597084522247314,0.39860302209854126,0.321336954832077,0.30422496795654297
15,1,15,0.5634406805038452,0.4874195158481598,-0.535050630569458,0.9967737793922424
16,1,16,0.48081710934638977,0.4000192880630493,0.5003382563591003,0.8397951722145081
17,1,17,0.5731460452079773,0.5073933005332947,-0.5749995112419128,0.9917243123054504
18,1,18,0.4735648036003113,0.40001651644706726,0.5345046520233154,0.8224806189537048
19,1,19,0.5633787512779236,0.5075333118438721,-0.5879471302032471,0.9925382733345032
20,1,20,0.47851064801216125,0.40195006132125854,0.5233858227729797,0.8273550868034363
21,1,21,0.5577133893966675,0.5022107362747192,-0.5439737439155579,0.9881649017333984
22,1,22,0.4817275404930115,0.4041968584060669,0.5010092854499817,0.8222082853317261
23,1,23,0.5250056982040405,0.6427958011627197,-0.08446051180362701,0.9999135732650757
24,1,24,0.506706178188324,0.6317183375358582,0.0843672826886177,0.9998145699501038
25,1,25,0.5209581851959229,0.7944403886795044,-0.04142230749130249,0.9909692406654358
26,1,26,0.5133866667747498,0.7744455337524414,0.17999477684497833,0.7970961332321167
27,1,27,0.5263440608978271,0.9231796264648438,0.045961644500494,0.984195351600647
28,1,28,0.5196571350097656,0.891444206237793,0.33354654908180237,0.9043773412704468
