,counter_frame,i,x,y,z,visibility
0,1,0,0.6214585900306702,0.18560659885406494,-0.47851911187171936,0.9999823570251465
1,1,1,0.6259243488311768,0.16929006576538086,-0.4715876281261444,0.9998565912246704
2,1,2,0.6294379830360413,0.16843640804290771,-0.4716034233570099,0.9998722076416016
3,1,3,0.6329135298728943,0.1673489511013031,-0.47167396545410156,0.9998350143432617
4,1,4,0.6160237789154053,0.1700097620487213,-0.46983394026756287,0.9998465776443481
5,1,5,0.6122069954872131,0.1699208915233612,-0.46987780928611755,0.9998413324356079
6,1,6,0.6084627509117126,0.16994208097457886,-0.46985140442848206,0.9997782111167908
7,1,7,0.6382240056991577,0.16841483116149902,-0.35979583859443665,0.9998341798782349
8,1,8,0.6016905903816223,0.17355111241340637,-0.3500294089317322,0.9997660517692566
9,1,9,0.6267613768577576,0.20058447122573853,-0.43097227811813354,0.9999276399612427
10,1,10,0.6159869432449341,0.20243489742279053,-0.4280775487422943,0.999901533126831
11,1,11,0.67118901014328,0.2344815731048584,-0.24023069441318512,0.9999926090240479
12,1,12,0.5773729085922241,0.24997200071811676,-0.2353140264749527,0.9999196529388428
13,1,13,0.7329251766204834,0.24991324543952942,-0.2126268893480301,0.9990365505218506
14,1,14,0.5287089347839355,0.34807249903678894,-0.19948707520961761,0.9911053776741028
15,1,15,0.805721640586853,0.26024147868156433,-0.3108094036579132,0.9969437718391418
16,1,16,0.47678327560424805,0.4153894782066345,-0.29033976793289185,0.9821927547454834
17,1,17,0.8262269496917725,0.2575284540653229,-0.3332163989543915,0.9866096377372742
18,1,18,0.45991212129592896,0.4363676905632019,-0.31022465229034424,0.9487114548683167
19,1,19,0.8276857733726501,0.25799188017845154,-0.3757612407207489,0.9897211194038391
20,1,20,0.46055254340171814,0.43699103593826294,-0.3583870530128479,0.957089364528656
21,1,21,0.8197688460350037,0.2605431377887726,-0.33158180117607117,0.990000307559967
22,1,22,0.4664573669433594,0.43205147981643677,-0.3128897249698639,0.9564353823661804
23,1,23,0.6509665846824646,0.4862600862979889,-0.006770406849682331,0.9998164772987366
24,1,24,0.5959406495094299,0.48805803060531616,0.0066915652714669704,0.9996349811553955
25,1,25,0.6510853171348572,0.6514682769775391,0.11155414581298828,0.9910763502120972
26,1,26,0.5915221571922302,0.6491919159889221,0.12918806076049805,0.9938437938690186
27,1,27,0.652931272983551,0.7722293138504028,0.35473397374153137,0.9893113970756531
28,1,28,0.5966892838478088,0.7697505354881287,0.3868459165096283,0.9932703375816345
29,1,29,0.6469541192054749,0.7861295938491821,0.37221240997314453,0.9325700998306274
30,1,30,0.6050582528114319,0.7864148616790771,0.40710097551345825,0.9511550068855286
31,1,31,0.6704097390174866,0.8398481011390686,0.25094449520111084,0.9859058856964111
32,1,32,0.5780454277992249,0.8351983428001404,0.2949548363685608,0.9920071363449097
33,2,0,0.6204457879066467,0.18557462096214294,-0.4659128785133362,0.9999833703041077
34,2,1,0.625179648399353,0.16906435787677765,-0.4608311355113983,0.9998646974563599
35,2,2,0.6288105845451355,0.1680765450000763,-0.46081864833831787,0.9998794794082642
36,2,3,0.6323087215423584,0.16684173047542572,-0.4608769416809082,0.9998438358306885
37,2,4,0.614597499370575,0.1699962019920349,-0.4577919542789459,0.9998564124107361
38,2,5,0.6106187105178833,0.16992557048797607,-0.45784232020378113,0.9998515844345093
39,2,6,0.607155978679657,0.16999618709087372,-0.4578097462654114,0.9997923374176025
40,2,7,0.6378183960914612,0.16823995113372803,-0.35696378350257874,0.9998436570167542
41,2,8,0.6013568639755249,0.1735668033361435,-0.34255170822143555,0.9997827410697937
42,2,9,0.6265959143638611,0.2005629986524582,-0.42180976271629333,0.9999314546585083
43,2,10,0.6141517758369446,0.20235472917556763,-0.41730257868766785,0.9999077320098877
44,2,11,0.670986533164978,0.2338377684354782,-0.24382735788822174,0.9999925494194031
45,2,12,0.5772765874862671,0.24796020984649658,-0.23344816267490387,0.9999242424964905
46,2,13,0.7346505522727966,0.251463919878006,-0.22125844657421112,0.9990246891975403
47,2,14,0.52842777967453,0.34762629866600037,-0.18709324300289154,0.991036593914032
48,2,15,0.8068278431892395,0.26024624705314636,-0.31146544218063354,0.9969982504844666
49,2,16,0.4754411578178406,0.41543108224868774,-0.24496422708034515,0.9824309349060059
50,2,17,0.8271366357803345,0.2566601634025574,-0.3335172235965729,0.9868426322937012
51,2,18,0.4589223861694336,0.43636900186538696,-0.2577302157878876,0.9496405124664307
52,2,19,0.8283187747001648,0.2575725018978119,-0.3757995665073395,0.9898921251296997
53,2,20,0.4598928689956665,0.4368515610694885,-0.304534375667572,0.957870602607727
54,2,21,0.8213093280792236,0.26051029562950134,-0.33223429322242737,0.990182638168335
55,2,22,0.46606171131134033,0.43188101053237915,-0.26643288135528564,0.9573842883110046
56,2,23,0.6509034633636475,0.48667240142822266,-0.006676418706774712,0.9998113512992859
57,2,24,0.5958927273750305,0.48891425132751465,0.006609797012060881,0.9996501207351685
58,2,25,0.6515390872955322,0.649668276309967,0.10139511525630951,0.9907934069633484
59,2,26,0.5915358066558838,0.649502694606781,0.10375163704156876,0.9938963651657104
60,2,27,0.6533861756324768,0.7725520133972168,0.33944687247276306,0.9887199997901917
61,2,28,0.5953862071037292,0.7739403247833252,0.3415955901145935,0.9931346774101257
62,2,29,0.647381067276001,0.7861170172691345,0.35712510347366333,0.9335572719573975
63,2,30,0.6019458174705505,0.7867044806480408,0.3601854145526886,0.9509563446044922
64,2,31,0.6707033514976501,0.8399080634117126,0.24686715006828308,0.9851451516151428
65,2,32,0.5781060457229614,0.837249219417572,0.25324705243110657,0.9915654063224792
66,3,0,0.6195313930511475,0.18511292338371277,-0.46400973200798035,0.9999837875366211
67,3,1,0.6242954730987549,0.16826792061328888,-0.45826786756515503,0.999867856502533
68,3,2,0.6278588175773621,0.1671387255191803,-0.4582591652870178,0.9998824596405029
69,3,3,0.6313057541847229,0.16576945781707764,-0.45832252502441406,0.9998469352722168
70,3,4,0.6135905385017395,0.16952864825725555,-0.4558093249797821,0.9998617172241211
71,3,5,0.6096329092979431,0.16954652965068817,-0.4558664858341217,0.9998575448989868
72,3,6,0.6063110828399658,0.16969802975654602,-0.45583468675613403,0.9998005628585815
73,3,7,0.636613130569458,0.16766752302646637,-0.35377299785614014,0.9998477697372437
74,3,8,0.6010124683380127,0.1732218712568283,-0.34115922451019287,0.999793291091919
75,3,9,0.6260454654693604,0.20017769932746887,-0.4195409417152405,0.999933123588562
76,3,10,0.6129242181777954,0.20173685252666473,-0.4157257080078125,0.9999113082885742
77,3,11,0.6703363060951233,0.23339124023914337,-0.2438698410987854,0.9999923706054688
78,3,12,0.576539158821106,0.24798224866390228,-0.2325921207666397,0.9999276995658875
79,3,13,0.735107958316803,0.25366079807281494,-0.22148530185222626,0.9990374445915222
80,3,14,0.5271832346916199,0.3474206030368805,-0.18624252080917358,0.9910506010055542
81,3,15,0.8068307042121887,0.2609267830848694,-0.311490535736084,0.9971036314964294
82,3,16,0.4741891920566559,0.4153060019016266,-0.25110557675361633,0.9828153848648071
83,3,17,0.8270443677902222,0.25674182176589966,-0.3337383270263672,0.9872710108757019
84,3,18,0.45792707800865173,0.4356308579444885,-0.26667851209640503,0.9509050846099854
85,3,19,0.8280465602874756,0.2576793432235718,-0.3759658932685852,0.9902124404907227
86,3,20,0.4593501687049866,0.4355594217777252,-0.3143112361431122,0.958946943283081
87,3,21,0.8212969303131104,0.2608347535133362,-0.3323620557785034,0.9904972910881042
88,3,22,0.4657228887081146,0.4306243360042572,-0.27323344349861145,0.9585320353507996
89,3,23,0.6507522463798523,0.48793554306030273,-0.006785196717828512,0.9998049139976501
90,3,24,0.595750629901886,0.49021509289741516,0.006734669208526611,0.9996638298034668
91,3,25,0.6515594720840454,0.6491504311561584,0.09928251802921295,0.9905732274055481
92,3,26,0.5913969278335571,0.6499309539794922,0.0927378460764885,0.9939137697219849
