,counter_frame,i,x,y,z,visibility
0,1,0,0.4811398684978485,0.5129462480545044,-0.1628761738538742,0.9999785423278809
1,1,1,0.4835756719112396,0.5012239813804626,-0.1493598371744156,0.9999489784240723
2,1,2,0.48503121733665466,0.5012511014938354,-0.14935119450092316,0.9999057054519653
3,1,3,0.4864218533039093,0.501036524772644,-0.14936232566833496,0.9999070167541504
4,1,4,0.477998286485672,0.4988477826118469,-0.16667570173740387,0.9999657869338989
5,1,5,0.4751039147377014,0.4971127510070801,-0.16668783128261566,0.9999573230743408
6,1,6,0.4718666970729828,0.49536556005477905,-0.1666996330022812,0.9999611377716064
7,1,7,0.4827788472175598,0.501693844795227,-0.06655336916446686,0.9996870756149292
8,1,8,0.46280166506767273,0.4955179989337921,-0.14438657462596893,0.9999681711196899
9,1,9,0.4802664816379547,0.5245290994644165,-0.1285569965839386,0.9999403953552246
10,1,10,0.47418949007987976,0.522229015827179,-0.15093845129013062,0.9999709129333496
11,1,11,0.4662436842918396,0.5579496622085571,0.047452230006456375,0.9997817873954773
12,1,12,0.44869354367256165,0.5506662130355835,-0.16942256689071655,0.9999891519546509
13,1,13,0.473655641078949,0.6509913206100464,0.09644794464111328,0.35030263662338257
14,1,14,0.4467673897743225,0.6652822494506836,-0.18702499568462372,0.991288423538208
15,1,15,0.4877592623233795,0.7304065823554993,0.05120141804218292,0.6599236726760864
16,1,16,0.47820961475372314,0.747139573097229,-0.2042117863893509,0.9806555509567261
17,1,17,0.4887561798095703,0.7579013705253601,0.04518084600567818,0.5977974534034729
18,1,18,0.48080211877822876,0.7677514553070068,-0.22898903489112854,0.9612162113189697
19,1,19,0.48788729310035706,0.7572765946388245,0.025021962821483612,0.6104577779769897
20,1,20,0.48407652974128723,0.7640160322189331,-0.23219862580299377,0.9595941305160522
21,1,21,0.4869734048843384,0.7473399043083191,0.04090481996536255,0.590714156627655
22,1,22,0.4836549758911133,0.7573950290679932,-0.2042471468448639,0.9411513209342957
23,1,23,0.45932185649871826,0.7441201210021973,0.07106871157884598,0.9936351776123047
24,1,24,0.4545029103755951,0.7445579171180725,-0.07117019593715668,0.9970189332962036
25,1,25,0.45800596475601196,0.8707367777824402,0.11079148203134537,0.21289291977882385
26,1,26,0.4553288519382477,0.8831689953804016,-0.04334055632352829,0.7965999841690063
27,1,27,0.4500490725040436,0.977981686592102,0.1901187300682068,0.2655167281627655
28,1,28,0.45173323154449463,0.9997860193252563,0.01775522157549858,0.8431340456008911
29,1,29,0.4448178708553314,0.9886605739593506,0.19442223012447357,0.40593451261520386
30,1,30,0.44528764486312866,1.0063207149505615,0.02082999236881733,0.7808120250701904
31,1,31,0.47617945075035095,1.0016684532165527,0.15472395718097687,0.40610551834106445
32,1,32,0.47747108340263367,1.0516331195831299,-0.041897211223840714,0.7932366728782654
33,2,0,0.4812898635864258,0.5129971504211426,-0.09420102089643478,0.9996620416641235
34,2,1,0.48357534408569336,0.5012328028678894,-0.08495631068944931,0.9991250038146973
35,2,2,0.4849644899368286,0.5012710690498352,-0.0849568322300911,0.9987829327583313
36,2,3,0.4862045645713806,0.5010918378829956,-0.08493687212467194,0.9987980723381042
37,2,4,0.47835806012153625,0.4988880753517151,-0.10328812897205353,0.999445915222168
38,2,5,0.4757114350795746,0.49721765518188477,-0.10328938812017441,0.9994223117828369
39,2,6,0.472851425409317,0.49554815888404846,-0.10334540158510208,0.9994885921478271
40,2,7,0.4823783338069916,0.5019949674606323,-0.024282626807689667,0.997144877910614
41,2,8,0.46421900391578674,0.4956072270870209,-0.10842503607273102,0.9996189475059509
42,2,9,0.4802895486354828,0.5244197845458984,-0.06837250292301178,0.9995983242988586
43,2,10,0.4747074246406555,0.5221875905990601,-0.09255938977003098,0.9998259544372559
44,2,11,0.4666706323623657,0.5580544471740723,0.05731841176748276,0.9995565414428711
45,2,12,0.44659802317619324,0.5479332804679871,-0.14457495510578156,0.9999861717224121
46,2,13,0.47287461161613464,0.6520830392837524,0.08700890839099884,0.3279701769351959
47,2,14,0.44622713327407837,0.662165105342865,-0.17819847166538239,0.9906761050224304
48,2,15,0.4872783124446869,0.7294155359268188,0.03220663592219353,0.6247637271881104
49,2,16,0.477539598941803,0.7462955117225647,-0.19335155189037323,0.9782912135124207
50,2,17,0.48836177587509155,0.7568488717079163,0.025476787239313126,0.5708971619606018
51,2,18,0.48020249605178833,0.7672243118286133,-0.21649828553199768,0.9582838416099548
52,2,19,0.48779043555259705,0.7564362287521362,0.007152041420340538,0.5825565457344055
53,2,20,0.48401811718940735,0.7636083364486694,-0.21472135186195374,0.956392765045166
54,2,21,0.48679572343826294,0.7458404898643494,0.022472061216831207,0.5641667246818542
55,2,22,0.48364579677581787,0.7568981051445007,-0.19174714386463165,0.9372681379318237
56,2,23,0.46503275632858276,0.7457262277603149,0.06820879131555557,0.9915033578872681
57,2,24,0.45673033595085144,0.7459700107574463,-0.06820730119943619,0.9962900876998901
58,2,25,0.4579148590564728,0.8701577186584473,0.11741094291210175,0.21941086649894714
59,2,26,0.4546336233615875,0.8841260075569153,-0.03835659474134445,0.7997223138809204
60,2,27,0.44992300868034363,0.9754902124404907,0.19773602485656738,0.26233914494514465
61,2,28,0.4512163996696472,0.9997047781944275,0.023779571056365967,0.8283938765525818
62,2,29,0.44379425048828125,0.9851147532463074,0.20268367230892181,0.4047028720378876
63,2,30,0.4414580166339874,1.024190902709961,0.027197925373911858,0.7678520083427429
64,2,31,0.4764438271522522,0.998487114906311,0.17144915461540222,0.39660564064979553
65,2,32,0.4774731695652008,1.0468336343765259,-0.03327779471874237,0.7734701037406921
66,3,0,0.48195040225982666,0.5133758187294006,-0.09420622885227203,0.9994458556175232
67,3,1,0.48396146297454834,0.5017576813697815,-0.0851089134812355,0.9985296726226807
68,3,2,0.48510947823524475,0.5018171072006226,-0.08509628474712372,0.9979801774024963
69,3,3,0.48623141646385193,0.5017109513282776,-0.0850687325000763,0.9980045557022095
70,3,4,0.47945165634155273,0.4994035065174103,-0.10548015683889389,0.9991006255149841
71,3,5,0.4771979749202728,0.4977869689464569,-0.10549094527959824,0.9990968108177185
72,3,6,0.4746113717556,0.4961221218109131,-0.10555323958396912,0.9992139935493469
73,3,7,0.4822383224964142,0.5025657415390015,-0.02603219263255596,0.9949192404747009
74,3,8,0.4655793309211731,0.4957093894481659,-0.11813266575336456,0.999376118183136
75,3,9,0.48049452900886536,0.5244240760803223,-0.06886322796344757,0.9993143677711487
76,3,10,0.47541385889053345,0.5221871137619019,-0.09575638920068741,0.9997143745422363
77,3,11,0.46649792790412903,0.5576916337013245,0.0585479661822319,0.9993225932121277
78,3,12,0.44503167271614075,0.5460566282272339,-0.15289944410324097,0.9999854564666748
79,3,13,0.47158271074295044,0.6516194939613342,0.08693621307611465,0.305240660905838
80,3,14,0.4436664283275604,0.6600431799888611,-0.18601983785629272,0.9907397627830505
81,3,15,0.48528021574020386,0.7279858589172363,0.03273996338248253,0.5861299633979797
82,3,16,0.4760299026966095,0.7456858158111572,-0.1938582956790924,0.9781893491744995
83,3,17,0.4868229627609253,0.7555816173553467,0.02740299515426159,0.5396430492401123
84,3,18,0.47910404205322266,0.7666894197463989,-0.21917425096035004,0.9586139917373657
85,3,19,0.48647287487983704,0.7550575733184814,0.009388996288180351,0.5504763126373291
