,counter_frame,i,x,y,z,visibility
0,1,0,0.4939362704753876,0.3165513575077057,-0.2790183126926422,0.9997139573097229
1,1,1,0.4984213709831238,0.3006710410118103,-0.2713456451892853,0.9989495873451233
2,1,2,0.5017270445823669,0.2995772957801819,-0.2713784873485565,0.9989004135131836
3,1,3,0.5044671297073364,0.29873499274253845,-0.27140429615974426,0.9987297654151917
4,1,4,0.48942238092422485,0.3022024631500244,-0.2683967053890228,0.9988517761230469
5,1,5,0.48652374744415283,0.30218037962913513,-0.2684168815612793,0.9986979961395264
6,1,6,0.4838447570800781,0.30208244919776917,-0.26847952604293823,0.9985883831977844
7,1,7,0.5111626982688904,0.29890745878219604,-0.19080619513988495,0.9980493783950806
8,1,8,0.4822829067707062,0.30226224660873413,-0.17692790925502777,0.9978476762771606
9,1,9,0.5001287460327148,0.328822523355484,-0.24526678025722504,0.9996935129165649
10,1,10,0.49010902643203735,0.3312393128871918,-0.24143384397029877,0.9996854066848755
11,1,11,0.5403569936752319,0.3666645288467407,-0.12640798091888428,0.9999194145202637
12,1,12,0.4618512988090515,0.3654506802558899,-0.10631756484508514,0.9998631477355957
13,1,13,0.5351682901382446,0.4671608507633209,-0.10781102627515793,0.9810494184494019
14,1,14,0.4601488709449768,0.47493869066238403,-0.07775098830461502,0.9463804960250854
15,1,15,0.5137872099876404,0.5443591475486755,-0.19107450544834137,0.9653235673904419
16,1,16,0.48183101415634155,0.5541512966156006,-0.1486508548259735,0.9051715731620789
17,1,17,0.5110597014427185,0.5782933235168457,-0.22231292724609375,0.9412819743156433
18,1,18,0.49078619480133057,0.5864520072937012,-0.17471599578857422,0.8565911054611206
19,1,19,0.5039160251617432,0.5661806464195251,-0.24030405282974243,0.942884624004364
20,1,20,0.49679267406463623,0.5721114873886108,-0.19393089413642883,0.8549924492835999
21,1,21,0.5032575130462646,0.5552586317062378,-0.19897569715976715,0.9276180863380432
22,1,22,0.494378924369812,0.5602127909660339,-0.15678082406520844,0.8212659358978271
23,1,23,0.518798291683197,0.5726696252822876,-0.006185255013406277,0.9997527003288269
24,1,24,0.4762088656425476,0.5696569681167603,0.006189980544149876,0.9996960163116455
25,1,25,0.5206989049911499,0.706682026386261,0.023007478564977646,0.9869799613952637
26,1,26,0.47840818762779236,0.7095681428909302,0.0497816801071167,0.9901865720748901
27,1,27,0.5176535248756409,0.8122678995132446,0.2045890986919403,0.980914831161499
28,1,28,0.4818895757198334,0.8116829991340637,0.22200947999954224,0.987113356590271
29,1,29,0.5132102370262146,0.8235589265823364,0.2178690880537033,0.9026876091957092
30,1,30,0.4870988428592682,0.8225809931755066,0.23528046905994415,0.901308000087738
31,1,31,0.5298799872398376,0.8700399398803711,0.13125461339950562,0.9705749154090881
32,1,32,0.47338661551475525,0.8668781518936157,0.14672620594501495,0.9791166186332703
33,2,0,0.4941854774951935,0.31748372316360474,-0.2785726487636566,0.9997026920318604
34,2,1,0.4986277222633362,0.3019520044326782,-0.2713482975959778,0.9988903999328613
35,2,2,0.5017970204353333,0.3006763160228729,-0.2713805139064789,0.9988389611244202
36,2,3,0.5045863389968872,0.299569696187973,-0.2714058458805084,0.9986485838890076
37,2,4,0.4899391233921051,0.3037618100643158,-0.2689022123813629,0.998791515827179
38,2,5,0.4870593845844269,0.30368122458457947,-0.26892659068107605,0.9986407160758972
39,2,6,0.48467108607292175,0.30354759097099304,-0.26899203658103943,0.9985357522964478
40,2,7,0.511074423789978,0.2999419569969177,-0.19060325622558594,0.9979349374771118
41,2,8,0.4828382432460785,0.30331552028656006,-0.1806280016899109,0.9978141784667969
42,2,9,0.5003160834312439,0.3289491832256317,-0.24368061125278473,0.9996830224990845
43,2,10,0.49016040563583374,0.3312731385231018,-0.24109213054180145,0.9996814727783203
44,2,11,0.5399039387702942,0.3663511872291565,-0.12033135443925858,0.9999215006828308
45,2,12,0.4623090922832489,0.3631938695907593,-0.10919909179210663,0.9998661279678345
46,2,13,0.5351742506027222,0.46758997440338135,-0.07959011942148209,0.9792652130126953
47,2,14,0.45911291241645813,0.47148704528808594,-0.08619579672813416,0.9485350251197815
48,2,15,0.5133391618728638,0.544501006603241,-0.14624278247356415,0.9623764753341675
49,2,16,0.4821550250053406,0.5492465496063232,-0.1524052917957306,0.9078429341316223
50,2,17,0.5106494426727295,0.5780462622642517,-0.1741088330745697,0.9371749758720398
51,2,18,0.49066728353500366,0.580993115901947,-0.17838940024375916,0.8597196936607361
52,2,19,0.5035205483436584,0.5661675930023193,-0.1941046118736267,0.938744843006134
53,2,20,0.4968409240245819,0.5697296857833862,-0.19529816508293152,0.8581622242927551
54,2,21,0.5029259920120239,0.5552105903625488,-0.1547991782426834,0.9232035875320435
55,2,22,0.4947566092014313,0.5587544441223145,-0.15935666859149933,0.8254165649414062
