,counter_frame,i,x,y,z,visibility
0,1,0,0.5004499554634094,0.1634044349193573,-0.3938288390636444,0.9999959468841553
1,1,1,0.5047030448913574,0.14632928371429443,-0.3851120173931122,0.999983549118042
2,1,2,0.5074222683906555,0.14501675963401794,-0.38511842489242554,0.9999814033508301
3,1,3,0.5101930499076843,0.14383777976036072,-0.3851637542247772,0.9999785423278809
4,1,4,0.49445876479148865,0.149240642786026,-0.3865049183368683,0.9999809265136719
5,1,5,0.49044668674468994,0.14970022439956665,-0.38656535744667053,0.9999793767929077
6,1,6,0.48702770471572876,0.1500711739063263,-0.38660821318626404,0.9999771118164062
7,1,7,0.5150696635246277,0.14504143595695496,-0.2840465009212494,0.9999679327011108
8,1,8,0.48166629672050476,0.1514916718006134,-0.2924012243747711,0.9999736547470093
9,1,9,0.5065311193466187,0.1787126064300537,-0.3512742221355438,0.9999957084655762
10,1,10,0.4948194921016693,0.1821390986442566,-0.35388118028640747,0.9999958276748657
11,1,11,0.5483949184417725,0.22951827943325043,-0.1780497431755066,0.9999951124191284
12,1,12,0.45641767978668213,0.22711805999279022,-0.19853949546813965,0.9999904632568359
13,1,13,0.5651013255119324,0.3444531559944153,-0.09757058322429657,0.9942193031311035
14,1,14,0.4437238276004791,0.35600680112838745,-0.15450738370418549,0.9892305731773376
15,1,15,0.5802801251411438,0.4494449496269226,-0.16650083661079407,0.9907997250556946
16,1,16,0.44115665555000305,0.4660145938396454,-0.23067408800125122,0.9750721454620361
17,1,17,0.5918812155723572,0.47377297282218933,-0.186557337641716,0.9793908596038818
18,1,18,0.43777868151664734,0.497215211391449,-0.25515392422676086,0.9511956572532654
19,1,19,0.5871413946151733,0.477273166179657,-0.22166016697883606,0.981583297252655
20,1,20,0.4437534213066101,0.4977476894855499,-0.2879425287246704,0.9548903107643127
21,1,21,0.5828660130500793,0.46902957558631897,-0.1806999295949936,0.978148341178894
22,1,22,0.44762930274009705,0.4865204393863678,-0.24448345601558685,0.9450200796127319
23,1,23,0.5290711522102356,0.445970743894577,0.006409345660358667,0.9999054670333862
24,1,24,0.48133185505867004,0.45063191652297974,-0.006487333681434393,0.9998674392700195
25,1,25,0.5278723835945129,0.6132134199142456,0.044602785259485245,0.9942421317100525
26,1,26,0.4905221164226532,0.6102899312973022,0.03764361888170242,0.9961975812911987
27,1,27,0.526678740978241,0.7278071045875549,0.27358487248420715,0.9917425513267517
28,1,28,0.4955675005912781,0.7247129082679749,0.2474139779806137,0.9946481585502625
29,1,29,0.522594690322876,0.7402856349945068,0.2903144657611847,0.9464232325553894
30,1,30,0.5015010833740234,0.7359315156936646,0.26322293281555176,0.9396008849143982
31,1,31,0.5390164256095886,0.7869735360145569,0.19315853714942932,0.9875613451004028
32,1,32,0.48454150557518005,0.7838103771209717,0.15854141116142273,0.9912282228469849
33,2,0,0.5004186630249023,0.16356194019317627,-0.38955846428871155,0.9999960660934448
34,2,1,0.5046948790550232,0.146562397480011,-0.3806370496749878,0.9999840259552002
35,2,2,0.5074257850646973,0.14527815580368042,-0.3806370794773102,0.9999819397926331
36,2,3,0.5101737976074219,0.14406976103782654,-0.3806682527065277,0.9999791383743286
37,2,4,0.4944423735141754,0.14923813939094543,-0.38160791993141174,0.9999814629554749
38,2,5,0.49044910073280334,0.14955997467041016,-0.38165655732154846,0.9999800324440002
39,2,6,0.4870307147502899,0.1495789736509323,-0.38168036937713623,0.9999776482582092
40,2,7,0.515048086643219,0.1451418548822403,-0.27631181478500366,0.9999685883522034
41,2,8,0.48177096247673035,0.15082454681396484,-0.28337445855140686,0.999974250793457
42,2,9,0.5064259171485901,0.17871014773845673,-0.34577640891075134,0.999995768070221
43,2,10,0.49467217922210693,0.1817472130060196,-0.3479112386703491,0.9999958872795105
44,2,11,0.5482159852981567,0.22777652740478516,-0.16922706365585327,0.9999953508377075
45,2,12,0.45645010471343994,0.2268242985010147,-0.18980416655540466,0.9999907612800598
46,2,13,0.5651023983955383,0.3438119888305664,-0.0787254348397255,0.9944301247596741
47,2,14,0.4436372220516205,0.3544960618019104,-0.14674457907676697,0.9893372058868408
48,2,15,0.5843572616577148,0.4494587182998657,-0.14910228550434113,0.9913852214813232
49,2,16,0.44033607840538025,0.46564850211143494,-0.2302347868680954,0.9759411811828613
50,2,17,0.5957847237586975,0.47480836510658264,-0.17186421155929565,0.9805960059165955
51,2,18,0.4353061020374298,0.49735939502716064,-0.2559671998023987,0.9528816938400269
52,2,19,0.5898967385292053,0.477468878030777,-0.20847319066524506,0.9826628565788269
53,2,20,0.4422411024570465,0.4980299174785614,-0.2897532284259796,0.9564115405082703
54,2,21,0.5855603814125061,0.4693794846534729,-0.1642376035451889,0.9793832898139954
55,2,22,0.44636955857276917,0.48667439818382263,-0.24445924162864685,0.9468596577644348
56,2,23,0.5291649103164673,0.4507450461387634,0.0055681318044662476,0.9999091625213623
57,2,24,0.4813467562198639,0.45619362592697144,-0.0056340997107326984,0.9998735785484314
58,2,25,0.5278700590133667,0.6132186651229858,0.07645551860332489,0.9936805367469788
59,2,26,0.4905107319355011,0.6115301847457886,0.06863097101449966,0.9957613945007324
60,2,27,0.5263841152191162,0.7276849746704102,0.31636491417884827,0.9906836748123169
61,2,28,0.4958466589450836,0.7252954244613647,0.29553502798080444,0.9937596321105957
62,2,29,0.5224291086196899,0.7400054335594177,0.3352552652359009,0.9451426863670349
63,2,30,0.501347541809082,0.7363735437393188,0.3138885200023651,0.93678879737854
64,2,31,0.5394293069839478,0.7870299220085144,0.24392050504684448,0.9865174293518066
65,2,32,0.4837130606174469,0.784629225730896,0.21559129655361176,0.9901543855667114
66,3,0,0.5004145503044128,0.16334868967533112,-0.38292381167411804,0.9999960660934448
67,3,1,0.5046575665473938,0.14634084701538086,-0.3743627965450287,0.9999841451644897
68,3,2,0.5074149370193481,0.14506413042545319,-0.3743661642074585,0.9999821782112122
