,counter_frame,i,x,y,z,visibility
0,1,0,0.5393791794776917,0.44371795654296875,-0.08532987534999847,0.9998334646224976
1,1,1,0.5417370200157166,0.43004077672958374,-0.10097229480743408,0.9998447895050049
2,1,2,0.5437741875648499,0.4290136694908142,-0.10101921856403351,0.9998714923858643
3,1,3,0.5461131930351257,0.4279747009277344,-0.10108380764722824,0.9998117089271545
4,1,4,0.5381212830543518,0.43120670318603516,-0.07757079601287842,0.9998175501823425
5,1,5,0.5375459790229797,0.43104732036590576,-0.07756345719099045,0.9998202919960022
6,1,6,0.5370392203330994,0.4308636486530304,-0.07757867872714996,0.9997770190238953
7,1,7,0.5580127835273743,0.42661744356155396,-0.11868011951446533,0.9999575614929199
8,1,8,0.5460070967674255,0.43068739771842957,-0.013354118913412094,0.9997912049293518
9,1,9,0.5470390915870667,0.45420724153518677,-0.0874764621257782,0.9998964071273804
10,1,10,0.5417501926422119,0.45601361989974976,-0.05720607563853264,0.9997596144676208
11,1,11,0.5863956212997437,0.4833727777004242,-0.15424317121505737,0.9998364448547363
12,1,12,0.5538761019706726,0.4989331364631653,0.0781928226351738,0.9991734623908997
13,1,13,0.562188982963562,0.5943650007247925,-0.1394125074148178,0.976642370223999
14,1,14,0.5397644639015198,0.5863140225410461,0.03310702368617058,0.20542581379413605
15,1,15,0.5150414705276489,0.5685726404190063,-0.0414721742272377,0.8815035223960876
16,1,16,0.5069261789321899,0.5618726015090942,-0.12047447264194489,0.47776177525520325
17,1,17,0.5008968114852905,0.5635034441947937,-0.044257938861846924,0.8108283281326294
18,1,18,0.497866690158844,0.5550621151924133,-0.13992127776145935,0.5040487051010132
19,1,19,0.5010297894477844,0.5461683869361877,-0.045891206711530685,0.8068012595176697
20,1,20,0.4990922808647156,0.5436934232711792,-0.14126069843769073,0.49288997054100037
21,1,21,0.5064719915390015,0.5479092597961426,-0.03657839819788933,0.7744218111038208
22,1,22,0.5050161480903625,0.5466974973678589,-0.12739340960979462,0.4777008295059204
23,1,23,0.5736342668533325,0.712417721748352,-0.06743604689836502,0.9981762170791626
24,1,24,0.5529970526695251,0.7027627825737,0.06736375391483307,0.9977670907974243
25,1,25,0.5730971693992615,0.8723836541175842,-0.03546866402029991,0.858340859413147
26,1,26,0.5634355545043945,0.8420121669769287,0.13106156885623932,0.46436068415641785
27,1,27,0.5786222815513611,0.994515061378479,0.04744669049978256,0.8178582191467285
28,1,28,0.5706369876861572,0.9610742926597595,0.23721636831760406,0.5134185552597046
29,1,29,0.5932961106300354,1.0132195949554443,0.05220998451113701,0.7609072327613831
30,1,30,0.580285906791687,0.9824199676513672,0.2455231100320816,0.5410608649253845
31,1,31,0.5480477809906006,1.0119608640670776,-0.013216955587267876,0.8244739174842834
